"Gender","Adult","Face_Angle","Image_Color","Image_Quality","Image_Type","Context","Multiface","Race","Smile","Area"
"male",0,1,1,"fair",1,"ad",1,"white",1,3599
"female",0,1,1,"fair",1,"ad",1,"white",1,3111
"male",1,1,0,"fair",1,"feature",1,"white",0,12688
"female",1,1,0,"good",1,"author",0,"asian",1,8099
"male",0,1,0,"good",0,"ad",0,"white",0,7007
"male",1,0,0,"fair",1,"feature",0,"white",0,26720
"male",1,0,0,"fair",1,"feature",1,"black",0,92988
"male",1,1,0,"good",1,"feature",0,"white",0,92752
"male",1,1,0,"good",1,"feature",1,"white",0,20086
"male",1,1,0,"good",1,"feature",1,"white",NA,15478
"male",1,1,0,"fair",1,"feature",0,"white",NA,NA
"male",1,1,0,"fair",1,"feature",1,"white",1,7569
"female",1,1,0,"fair",1,"feature",1,"white",0,6375
"male",1,1,0,"fair",1,"feature",1,"white",0,4779
"male",1,1,0,"good",1,"feature",1,"white",0,6076
"female",1,0,0,"fair",1,"ad",0,"white",NA,83304
"male",1,1,1,"fair",1,"feature",1,"white",0,9153
"male",0,1,1,"fair",1,"feature",1,"white",NA,15498
"female",1,1,1,"fair",1,"feature",1,"white",1,8890
"male",1,1,1,"fair",1,"feature",1,"white",1,7138
"male",1,0,1,"fair",1,"feature",1,"white",NA,6278
"male",1,1,1,"good",1,"feature",1,"white",NA,21560
"male",1,1,1,"good",1,"feature",0,"white",0,50358
"male",1,1,1,"fair",1,"feature",0,"white",0,29988
"male",1,0,1,NA,1,"author",1,"white",1,21209
"male",1,1,1,"good",1,"feature",1,"white",0,20664
"male",1,1,1,"good",1,"feature",1,"white",NA,26740
"male",1,1,1,"fair",1,"feature",1,"white",0,10168
"male",1,0,1,"fair",1,"cover",1,"white",0,15336
"male",1,1,0,"good",1,"feature",1,"white",NA,8900
"female",1,1,0,"good",1,"feature",1,"white",1,11374
"female",0,1,0,"fair",1,"feature",1,"white",0,7350
"female",1,1,0,"good",1,"feature",1,"white",NA,10197
"male",0,1,0,"fair",1,"feature",1,"white",0,5976
"male",0,1,0,"fair",1,"feature",1,"white",NA,7722
"male",0,1,0,"good",1,"feature",1,"white",NA,8748
"male",0,1,0,"fair",1,"feature",1,"white",1,10043
"male",0,1,0,"fair",1,"feature",1,"white",NA,5913
"unknown",0,1,0,"fair",1,"feature",1,"unknown",0,10710
"male",0,1,0,"fair",1,"feature",1,"white",0,8667
"male",1,1,0,"fair",1,"feature",1,"white",NA,5369
"male",0,1,0,"good",1,"feature",1,"white",NA,7081
"male",1,1,0,"fair",1,"feature",1,"white",1,9024
"male",1,1,0,"fair",1,"feature",1,"white",NA,1530
"male",1,1,1,NA,1,"ad",0,"white",NA,75257
"male",1,0,0,"fair",1,"feature",1,"white",0,4830
"female",1,1,0,"good",1,"feature",1,"white",NA,6059
"male",1,1,0,"fair",1,"feature",0,"white",1,7410
"male",1,1,0,NA,1,"ad",0,"white",0,NA
"male",1,0,0,"good",1,"feature",0,"white",1,13340
"female",1,0,0,"good",1,"feature",0,"white",NA,40188
"male",1,1,0,"good",1,"ad",0,"white",1,NA
"male",1,1,0,"fair",1,"feature",0,"white",1,22770
"female",1,1,0,"fair",1,"feature",0,"pacificislander",1,22308
"male",1,1,0,"good",1,"feature",0,"white",0,61740
"male",1,0,0,"fair",1,"feature",1,"white",0,13334
"male",1,1,0,NA,1,"author",0,"white",0,NA
"male",1,1,1,"good",1,"feature",1,"white",0,430262
"male",1,1,0,"fair",1,"feature",0,"white",0,20064
"male",1,1,0,"good",1,"feature",1,"white",1,19824
"male",1,1,0,"good",1,"feature",0,"white",0,24700
"male",1,1,0,"fair",1,"feature",1,"white",0,24220
"male",1,0,0,"good",1,"feature",1,"white",1,27435
"male",1,1,0,"fair",1,"feature",1,"white",0,24752
"male",1,1,0,"good",1,"feature",0,"white",0,27886
"male",1,1,0,"good",1,"feature",0,"white",1,26455
"female",1,1,0,"good",1,"ad",0,"white",1,59637
"female",1,1,0,"fair",1,"feature",1,"black",1,12852
"female",0,1,0,"fair",1,"feature",0,"white",0,10300
"female",0,0,0,"good",1,"feature",0,"white",1,11615
"male",0,0,0,"fair",1,"feature",0,"white",NA,13020
"male",1,1,0,NA,1,"author",0,"white",NA,26712
"male",1,1,0,"fair",1,"feature",0,"white",0,24649
"female",1,1,0,"fair",1,"feature",1,"white",NA,9152
"female",1,1,0,"good",1,"ad",0,"white",1,NA
"female",1,1,0,"good",1,"feature",1,"white",NA,15707
"male",1,1,0,"good",1,"feature",1,"white",0,23010
"male",1,0,0,"fair",1,"cover",1,"white",0,401808
"male",1,0,0,"fair",1,"cover",0,"white",NA,NA
"male",1,1,0,"good",1,"feature",0,"white",0,26671
"male",1,1,0,"fair",1,"feature",0,"white",NA,34189
"male",1,1,0,"fair",1,"feature",0,"white",0,34427
"male",1,1,1,"good",1,"author",1,"white",1,7920
"unknown",0,1,0,NA,1,"ad",0,"white",NA,NA
"male",1,0,0,"fair",1,"ad",0,"white",1,7440
"female",1,1,0,"good",1,"ad",0,"white",NA,6225
"male",1,1,0,"fair",1,"feature",1,"white",1,11092
"male",1,1,0,"good",1,"feature",0,"white",0,20207
"female",1,0,1,NA,1,"ad",1,"white",NA,72020
"male",1,1,1,NA,1,"ad",1,"americanindian",1,106088
"female",1,1,0,"good",1,"feature",1,"white",1,192871
"male",1,1,0,"good",1,"feature",1,"pacificislander",0,22144
"male",1,1,0,"fair",1,"feature",1,"white",1,35916
"male",1,1,0,"fair",1,"feature",1,"white",1,18683
"male",1,0,0,"fair",0,"feature",1,"white",NA,2444
"male",1,0,0,"fair",1,"feature",1,"white",1,6272
"male",1,0,0,"fair",1,"feature",1,"white",NA,6688
"female",1,0,0,"fair",1,"feature",1,"white",1,56871
"male",1,0,0,"good",1,"feature",0,"white",1,58300
"female",1,1,0,"fair",1,"cover",0,"white",NA,NA
"male",1,1,1,"good",1,"feature",1,"white",0,14190
"male",1,1,0,"good",1,"feature",1,"white",NA,14036
"female",1,1,0,"fair",1,"feature",1,"white",1,27370
"female",1,1,0,"fair",1,"feature",0,"white",1,22379
"female",1,1,0,"fair",1,"feature",0,"white",1,25232
"male",1,1,0,"good",0,"feature",1,"white",NA,NA
"male",1,1,0,"good",1,"feature",1,"black",1,6800
"male",1,1,0,"fair",1,"feature",1,"black",NA,4400
"male",1,1,1,NA,1,"ad",1,"white",0,18135
"male",1,0,0,"fair",1,"feature",1,"white",NA,46655
"female",1,1,0,"fair",1,"feature",0,"white",1,5312
"female",0,1,0,NA,1,"ad",1,"white",0,18432
"female",0,1,0,NA,1,"ad",0,"white",1,NA
"male",1,1,0,"fair",1,"feature",1,"white",0,195534
"female",1,1,0,"good",1,"feature",1,"asian",0,14416
"female",1,0,0,"good",1,"feature",1,"white",1,14260
"female",1,1,0,"fair",1,"feature",0,"white",1,7347
"male",1,1,0,"good",1,"feature",0,"white",0,9309
"male",1,1,0,"good",1,"ad",0,"white",NA,NA
"male",1,1,0,"good",1,"feature",0,"white",NA,6432
"female",1,0,1,"fair",1,"feature",1,"white",0,4810
"male",1,1,0,"fair",1,"feature",0,"white",0,15776
"male",1,1,0,"good",1,"feature",0,"white",NA,NA
"male",0,1,0,"fair",1,"feature",1,"white",1,9690
"male",1,1,0,"good",1,"feature",1,"white",NA,9100
"female",0,1,0,NA,1,"author",0,"unknown",0,6860
"female",1,1,0,NA,1,"ad",1,"white",0,18900
"male",1,1,0,"fair",1,"ad",1,"white",NA,NA
"female",1,1,0,"good",1,"feature",1,"white",NA,20413
"male",1,1,0,"good",1,"feature",0,"white",NA,35905
"male",1,1,0,"fair",1,"feature",1,"unknown",1,6552
"male",1,1,1,"fair",1,"feature",0,"white",0,9657
"male",1,0,0,"good",1,"ad",0,"white",0,17880
"male",1,1,0,"fair",1,"feature",1,"white",NA,5427
"male",1,1,0,"fair",1,"feature",1,"white",0,8924
"male",1,0,0,"good",1,"feature",0,"white",NA,12416
"male",1,1,0,"good",1,"feature",0,"white",0,12535
"female",1,1,0,"good",1,"ad",1,"white",1,15704
"male",1,1,0,"good",1,"author",0,"asian",1,37590
"male",1,1,0,"good",1,"feature",0,"white",1,76361.7
"male",1,1,0,"good",1,"ad",0,"white",1,16356
"male",0,1,0,"good",1,"ad",1,"white",0,98307
"female",1,1,0,"good",1,"feature",0,"white",1,6900
"female",1,0,0,"fair",1,"feature",1,"white",NA,5548
"female",1,1,0,"fair",1,"feature",1,"white",1,3477
"male",1,1,0,"fair",1,"feature",0,"white",0,15645
"male",1,1,0,NA,1,"ad",1,"white",0,28272
"female",1,0,0,"fair",1,"ad",1,"white",0,28480
"male",1,1,0,"fair",1,"ad",1,"asian",0,34608
"male",1,0,0,"fair",1,"ad",1,"white",NA,14803
"male",1,0,0,"good",1,"feature",0,"white",0,32200
"male",1,1,0,"good",1,"feature",0,"white",NA,26666
"male",1,1,0,"good",1,"author",0,"white",0,26100
"female",1,1,0,"fair",1,"feature",0,"white",1,22275
"male",1,1,1,"good",0,"cover",0,"asian",0,NA
"female",1,0,0,"fair",1,"feature",1,"white",0,2444
"male",1,1,0,"good",1,"feature",0,"white",0,36248
"male",1,0,0,"good",1,"ad",1,"white",NA,162345
"male",1,0,0,NA,1,"author",1,"white",0,58190
"male",1,0,0,"fair",1,"feature",1,"white",0,46366
"male",0,1,0,NA,1,"ad",0,"white",0,NA
"female",1,1,0,"good",1,"feature",0,"white",0,25669
"female",1,1,0,"fair",1,"ad",1,"white",1,86172
"male",1,1,0,NA,1,"ad",1,"white",NA,NA
"male",1,1,1,"fair",1,"ad",0,"white",NA,NA
"male",1,0,1,"fair",1,"ad",1,"white",NA,10591
"male",1,1,1,"fair",1,"ad",1,"white",0,43092
"female",1,1,1,"fair",1,"ad",1,"white",1,35754
"female",1,1,0,"good",1,"feature",0,"asian",0,7954
"male",1,0,0,"fair",1,"feature",1,"white",NA,NA
"male",1,0,0,"good",1,"feature",1,"white",0,16250
"male",1,1,0,"fair",1,"feature",0,"white",NA,9612
"male",1,1,0,"good",1,"feature",1,"pacificislander",1,32732
"male",1,1,1,"good",1,"feature",1,"white",NA,26832
"male",1,1,0,"fair",1,"feature",0,"white",NA,27720
"male",1,1,0,"good",1,"feature",0,"white",NA,24252
"male",1,1,1,"good",1,"cover",1,"black",0,16872
"unknown",1,1,0,"fair",1,"feature",1,"asian",0,3869
"male",1,0,0,"good",1,"feature",1,"asian",0,8137
"male",1,1,0,"fair",1,"feature",1,"white",0,10944
"male",1,0,0,"fair",1,"feature",1,"asian",NA,3504
"male",1,0,0,"fair",1,"feature",1,"asian",0,13334
"male",1,1,1,"fair",1,"ad",0,"white",1,NA
"male",1,0,0,"good",1,"feature",0,"white",NA,6150
"male",1,1,0,"good",1,"feature",0,"white",NA,29574
"male",1,1,0,"good",1,"feature",0,"white",0,31540
"male",1,0,0,"good",1,"feature",1,"asian",0,10101
"male",1,1,0,"fair",1,"feature",1,"white",NA,NA
"male",1,1,0,NA,1,"ad",1,"white",1,NA
"male",1,0,0,"fair",1,"ad",1,"black",0,39457
"female",1,1,0,"fair",1,"ad",1,"asian",NA,8836
"male",1,0,0,NA,1,"ad",1,"asian",NA,19170
"male",1,1,0,NA,1,"ad",1,"pacificislander",1,19500
"female",1,1,0,"good",1,"feature",0,"white",0,7800
"male",1,0,0,"good",1,"feature",0,"white",NA,NA
"female",1,1,1,"fair",1,"feature",1,"white",0,7584
"male",1,0,0,"fair",1,"feature",1,"white",0,6177
"female",1,0,1,"good",1,"ad",0,"white",NA,17940
"male",1,1,0,"good",1,"feature",1,"white",NA,29520
"male",1,1,0,"good",1,"feature",1,"white",1,9408
"female",1,0,0,"fair",1,"feature",1,"white",0,9880
"male",1,1,0,"fair",1,"feature",1,"white",NA,4081
"male",1,0,1,"good",0,"ad",1,"white",NA,45510
"male",1,1,1,"good",0,"ad",1,"white",NA,47872
"male",1,1,1,"good",1,"ad",0,"white",1,55470
"male",0,1,0,"fair",1,"ad",1,"white",NA,6840
"female",1,1,0,NA,0,"ad",1,"white",1,NA
"male",1,1,1,"good",0,"ad",0,"unknown",NA,27234
"male",1,0,1,"good",1,"feature",0,"white",0,46607
"male",1,1,1,"fair",1,"ad",1,"white",0,8835
"male",1,0,1,"good",1,"feature",1,"white",0,8979
"male",1,1,0,"good",1,"feature",1,"white",1,25536
"male",0,1,1,"good",1,"ad",0,"white",1,24124
"male",1,1,1,"good",1,"ad",1,"asian",1,18020
"female",1,0,1,"good",0,"ad",1,"white",NA,NA
"male",1,0,0,"good",1,"feature",1,"asian",NA,10400
"female",1,1,0,"good",1,"ad",1,"white",1,24928
"male",1,1,0,NA,1,"ad",0,"white",1,4292
"female",1,1,0,"fair",1,"feature",0,"white",1,5525
"male",1,1,1,NA,0,"ad",1,"white",NA,14279
"male",1,1,0,"fair",1,"feature",1,"white",1,12000
"male",1,1,0,"good",1,"feature",1,"white",NA,13231
"male",1,1,0,"fair",1,"feature",1,"white",1,12826
"male",1,1,0,"good",1,"cover",1,"white",NA,18408
"male",1,1,0,"fair",1,"feature",0,"white",NA,13635
"male",1,1,0,"fair",1,"ad",1,"white",NA,22644
"male",1,1,0,"fair",1,"cover",0,"asian",1,6724
"male",1,1,0,"fair",1,"ad",0,"white",1,5986
"male",1,1,0,NA,1,"ad",1,"white",1,5772
"male",1,1,0,NA,1,"ad",0,"white",NA,NA
"male",1,1,0,"good",1,"ad",0,"white",1,5760
"male",1,0,0,"good",1,"feature",1,"white",0,51744
"male",1,1,0,"good",1,"feature",0,"white",0,46332
"male",1,0,1,"fair",1,"ad",0,"white",NA,42920
"male",1,1,0,"fair",1,"ad",0,"white",0,16132
"male",1,0,1,"good",1,"ad",0,"white",NA,35934
"male",0,1,1,NA,1,"ad",0,"white",0,NA
"female",1,1,1,"good",1,"ad",1,"white",0,16128
"male",1,1,1,"good",1,"ad",0,"white",NA,11424
"female",1,1,0,"fair",1,"feature",1,"white",1,21888
"male",1,1,0,"fair",1,"feature",0,"white",1,10320
"male",1,1,0,NA,1,"ad",1,"white",0,34600
"male",1,0,0,"fair",1,"feature",1,"white",0,10706
"male",1,1,0,"fair",1,"feature",0,"white",0,15480
"male",1,1,0,"fair",1,"feature",1,"white",0,15367
"female",1,1,0,"fair",1,"feature",1,"white",NA,16146
"female",1,1,0,"good",1,"feature",0,"white",NA,35640
"female",1,0,0,"fair",1,"feature",0,"white",NA,14883
"male",1,1,0,"good",1,"feature",0,"white",NA,NA
"male",1,1,0,"fair",1,"feature",1,"white",1,9701
"male",1,1,0,"fair",1,"feature",0,"white",1,13653
"male",1,0,0,"fair",1,"feature",1,"white",0,32010
"male",1,1,0,NA,0,"author",1,"white",NA,15470
"male",1,0,0,"fair",1,"feature",0,"white",0,13230
"male",1,1,0,"good",1,"feature",0,"white",1,63492
"female",1,1,0,"fair",1,"author",0,"unknown",NA,6075
"male",1,1,0,NA,1,"ad",1,"white",NA,30807
"male",1,1,0,"fair",1,"ad",1,"white",1,19370
"male",1,1,1,"good",0,"feature",1,"asian",NA,287188
"male",1,1,0,"good",1,"ad",0,"white",0,34773
"male",1,1,0,"good",1,"feature",1,"white",0,11865
"male",1,1,0,"good",1,"author",0,"white",0,7360
"female",1,1,0,"good",1,"ad",0,"white",1,4745
"male",1,0,0,"good",1,"feature",1,"white",0,9975
"male",1,1,0,"good",1,"ad",0,"white",NA,16800
"male",1,1,1,"fair",1,"feature",0,"white",1,2867
"male",1,1,1,"fair",1,"ad",1,"white",NA,3965
"male",1,1,0,"fair",1,"feature",1,"white",0,5538
"male",1,1,0,"fair",1,"feature",0,"black",0,16936
"male",1,1,0,"good",1,"feature",0,"black",NA,NA
"male",1,0,0,"fair",1,"feature",1,"white",1,32220
"male",1,1,0,"good",1,"feature",0,"white",NA,26928
"male",1,1,0,"good",1,"cover",0,"white",1,25870
"male",1,1,0,"good",1,"feature",0,"white",0,36072
"male",1,0,0,"good",1,"feature",0,"white",NA,53816
"male",1,1,0,"good",1,"feature",1,"black",0,5733
"male",0,1,0,"fair",1,"feature",1,"black",1,6370
"female",1,1,0,"fair",1,"feature",1,"white",1,10944
"female",0,0,0,"fair",1,"feature",1,"asian",NA,9828
"male",1,0,0,"fair",1,"feature",0,"asian",1,24649
"male",1,1,0,"fair",1,"feature",1,"asian",NA,11960
"male",1,1,0,"fair",1,"feature",1,"white",1,11023
"male",1,0,0,"good",1,"feature",1,"asian",1,21942
"male",1,1,0,"fair",1,"feature",1,"asian",NA,8100
"male",1,0,0,NA,1,"author",1,"unknown",1,21624
"female",1,1,0,"fair",1,"feature",1,"asian",0,10600
"female",1,1,0,"good",1,"feature",0,"asian",1,5032
"female",1,1,0,"fair",1,"feature",1,"asian",1,9701
"male",1,0,0,"fair",1,"feature",1,"asian",0,35898
"female",1,0,1,"good",1,"cover",1,"black",NA,NA
"female",1,1,1,"good",1,"feature",1,"pacificislander",0,29106
"female",1,0,1,"good",1,"feature",1,"asian",1,17360
"male",1,1,1,"fair",1,"feature",1,"white",0,11772
"male",1,0,1,"fair",1,"feature",1,"americanindian",NA,9212
"male",1,1,1,"good",1,"feature",1,"asian",1,7776
"male",1,1,1,"good",1,"feature",1,"black",0,22278
"male",1,1,0,"fair",1,"feature",1,"white",0,11856
"male",1,1,0,"fair",1,"feature",1,"asian",1,8415
"male",1,1,0,"fair",1,"feature",1,"white",NA,6084
"male",1,1,1,NA,1,"ad",1,"white",1,18696
"female",1,0,1,NA,0,"ad",0,"white",NA,19536
"male",1,1,0,"fair",1,"feature",1,"white",1,7216
"male",1,0,0,"fair",1,"feature",1,"white",0,9494
"male",1,1,0,"good",1,"feature",0,"white",1,20988
"male",1,1,0,"fair",1,"feature",1,"white",0,16440
"male",1,0,0,"good",1,"feature",1,"black",NA,3648
"male",1,0,0,"fair",1,"feature",0,"white",0,2916
"male",1,1,0,"fair",1,"feature",1,"white",1,5644
"male",1,1,0,"fair",1,"feature",1,"white",0,8648
"male",1,0,1,"good",1,"ad",1,"white",1,139725
"female",1,1,1,"good",1,"ad",1,"white",1,103368
"male",1,0,0,"good",1,"author",0,"white",1,11088
"female",1,1,0,"good",1,"feature",1,"black",NA,NA
"male",1,1,0,"fair",1,"feature",1,"white",0,17168
"male",1,1,0,"good",1,"feature",0,"white",0,8366
"male",1,1,0,"good",1,"feature",0,"white",1,34905
"male",1,1,0,"good",1,"feature",0,"white",1,46020
"male",1,1,0,"fair",1,"feature",0,"white",0,14036
"male",1,1,0,"fair",1,"feature",0,"white",0,28208
"male",1,1,0,NA,1,"ad",0,"white",0,NA
"male",1,0,0,"fair",0,"feature",0,"white",0,5780
"female",1,1,0,"good",1,"feature",0,"white",1,17787
"female",1,0,0,"fair",1,"feature",1,"white",0,7931
"male",1,1,0,"fair",1,"feature",1,"white",0,8632
"female",1,1,0,"fair",1,"feature",1,"white",0,5920
"male",1,1,0,NA,1,"author",0,"white",NA,37060
"female",1,1,0,NA,1,"ad",0,"white",0,84949
"female",1,1,0,"good",1,"feature",1,"white",0,22632
"male",1,0,0,"good",1,"ad",0,"black",NA,13144
"male",1,1,0,"good",0,"cover",0,"white",0,NA
"female",0,1,1,"good",1,"ad",1,"white",1,66013
"male",1,1,1,"good",0,"cover",0,"white",0,285186
"male",1,1,1,"good",1,"ad",0,"white",0,NA
"male",1,1,0,"good",1,"ad",0,"white",NA,17760
"male",1,1,0,"good",1,"ad",0,"white",1,18375
"female",1,0,0,"good",0,"feature",0,"unknown",NA,5544
"male",1,1,0,"fair",0,"ad",1,"white",0,52920
"male",1,1,0,"good",0,"feature",1,"unknown",NA,44522
"male",1,1,1,"good",1,"ad",1,"white",NA,NA
"male",1,1,1,"fair",0,"ad",0,"white",1,7520
"male",1,1,1,"good",1,"feature",0,"white",0,36330
"female",1,1,0,NA,1,"author",1,"white",NA,5106
"female",1,1,1,NA,1,"ad",0,"white",1,NA
"male",1,0,0,"fair",1,"feature",1,"white",0,8645
"male",1,0,0,"fair",1,"feature",1,"white",0,5475
"male",1,0,0,"fair",1,"feature",1,"white",0,3795
"female",1,1,0,"good",1,"feature",1,"asian",1,31668
"female",1,1,0,"fair",1,"feature",0,"white",1,15589
"female",1,1,0,"good",1,"feature",1,"white",NA,17731
"female",1,1,0,"good",1,"feature",0,"white",1,14553
"female",1,1,0,"good",1,"feature",0,"white",1,18834
"female",1,1,0,"fair",1,"feature",1,"white",NA,21615
"female",1,0,0,"fair",1,"feature",1,"white",0,13464
"female",1,1,0,"fair",1,"feature",1,"asian",0,14874
"female",1,1,0,"good",1,"feature",0,"asian",0,18537
"male",1,1,0,"good",1,"feature",0,"white",1,37541
"male",1,1,0,"fair",1,"feature",0,"white",0,24566
"male",1,1,0,"fair",1,"feature",0,"white",0,13936
"male",1,1,0,"good",1,"feature",1,"white",NA,NA
"female",1,0,0,"good",1,"feature",1,"white",NA,15708
"male",1,1,0,"fair",1,"feature",1,"white",NA,9108
"female",1,1,0,"fair",1,"feature",1,"white",0,6840
"male",1,1,0,"fair",1,"feature",1,"white",0,9568
"male",1,0,0,"good",1,"feature",0,"white",0,12502
"male",1,0,0,"fair",1,"feature",1,"white",0,29920
"male",1,0,0,"good",1,"feature",0,"white",0,68640
"female",1,1,0,"good",1,"feature",1,"white",NA,3577
"male",1,1,0,"good",1,"feature",0,"white",NA,239316
"male",1,1,0,"good",1,"feature",0,"white",NA,10350
"male",1,1,0,"fair",1,"feature",0,"white",NA,7221
"male",1,1,0,"good",1,"feature",0,"white",0,21875
"male",1,1,0,"good",1,"feature",0,"black",1,6930
"male",1,1,0,"fair",1,"feature",0,"white",NA,NA
"male",1,1,0,"good",1,"feature",1,"black",NA,4071
"male",1,1,0,"good",1,"cover",1,"black",NA,3942
"female",0,0,1,"good",1,"ad",1,"white",NA,4026
"female",0,1,1,"fair",1,"ad",1,"white",NA,5400
"male",1,0,1,"fair",1,"ad",0,"white",NA,13923
"male",1,0,0,"good",1,"feature",0,"white",0,14040
"male",1,0,0,"good",0,"ad",0,"unknown",NA,7760
"male",1,0,0,"good",0,"ad",1,"white",1,58581
"female",1,1,0,"fair",0,"feature",0,"white",1,24957
"male",1,0,1,"good",1,"feature",0,"white",1,7347
"male",1,0,1,"fair",1,"ad",1,"white",0,5589
"male",1,0,1,"fair",1,"ad",1,"white",NA,5916
"male",1,0,1,"good",1,"ad",1,"white",1,5478
"male",1,0,1,NA,1,"ad",1,"white",1,NA
"male",1,0,1,"good",1,"feature",1,"asian",0,5840
"male",1,0,1,"fair",1,"ad",1,"white",NA,4897
"unknown",1,0,1,"good",1,"author",0,"black",NA,4544
"male",1,0,1,"good",1,"ad",1,"asian",1,4352
"male",1,1,0,"fair",1,"feature",1,"white",1,9603
"male",1,1,0,"fair",1,"feature",1,"white",0,10092
"male",1,1,0,"good",1,"feature",1,"white",0,8900
"male",1,1,0,"good",1,"feature",1,"black",NA,NA
"male",0,1,0,"fair",1,"ad",0,"white",1,NA
"male",0,1,1,"good",1,"feature",1,"asian",1,79969
"female",1,1,0,"good",1,"ad",1,"white",0,5244
"female",1,0,0,"good",0,"feature",0,"white",1,105168
"male",1,1,1,"good",0,"ad",0,"white",0,NA
"male",1,1,0,"fair",1,"feature",0,"white",1,3692
"male",1,1,1,"good",0,"feature",1,"white",0,21735
"female",1,1,1,"good",1,"ad",0,"white",0,144072
"female",1,1,0,"good",1,"feature",1,"asian",NA,3776
"female",1,0,1,"good",0,"feature",0,"white",NA,5504
"female",1,1,0,"fair",1,"ad",0,"white",1,5440
"male",1,0,0,"fair",1,"ad",1,"white",1,26362
"female",1,1,0,"good",1,"author",0,"white",1,14384
"male",1,1,0,"fair",1,"feature",1,"white",1,3600
"male",0,1,0,NA,1,"ad",1,"white",NA,4012
"male",1,1,0,"fair",1,"feature",0,"white",0,2080
"male",1,0,0,"fair",1,"ad",1,"white",1,5644
"male",1,1,0,"fair",1,"ad",1,"white",0,6048
"male",1,1,0,NA,1,"ad",1,"white",1,NA
"male",1,1,0,"fair",1,"ad",1,"white",NA,3752
"male",1,1,0,"fair",1,"feature",1,"white",NA,NA
"male",1,1,0,"good",1,"feature",0,"white",NA,NA
"male",1,1,0,"good",1,"feature",1,"white",1,7410
"male",1,1,0,"fair",1,"feature",1,"white",0,8232
"female",1,1,0,"good",1,"ad",0,"white",0,29184
"female",1,1,0,"good",1,"ad",0,"white",NA,38092
"female",1,1,0,NA,1,"ad",1,"white",1,23700
"male",1,0,1,NA,1,"ad",0,"white",NA,82368
"female",1,0,0,"fair",1,"feature",1,"white",1,5822
"male",1,1,0,"fair",1,"ad",0,"white",0,17664
"male",1,1,1,"fair",1,"ad",1,"white",0,13248
"male",1,0,1,"good",1,"ad",1,"white",1,15730
"male",1,0,0,"good",1,"feature",1,"white",0,12138
"male",1,0,0,"fair",1,"cover",1,"white",NA,11303
"female",1,0,0,"fair",1,"feature",1,"white",1,9804
"male",1,0,0,"good",1,"feature",0,"white",0,6600
"male",1,0,0,"fair",1,"feature",0,"white",1,34672
"male",1,0,0,"fair",1,"ad",1,"white",NA,25620
"female",1,0,0,"good",1,"feature",1,"white",NA,NA
"male",1,1,0,NA,1,"author",0,"white",NA,8056
"female",1,1,0,"fair",1,"ad",0,"white",0,14190
"male",1,1,0,NA,1,"ad",0,"white",0,31350
"male",1,1,1,"good",1,"ad",1,"white",NA,160262
"male",1,0,1,"good",1,"ad",1,"white",1,177024
"female",1,1,0,"good",1,"feature",0,"white",1,52920
"unknown",1,1,1,"good",1,"feature",1,"white",NA,4650
"female",1,1,1,NA,1,"ad",1,"white",NA,NA
"male",1,1,0,NA,1,"author",0,"white",1,10416
"male",1,1,0,NA,1,"ad",0,"white",0,9152
"male",1,0,0,"fair",1,"feature",1,"white",0,6750
"male",1,1,0,"fair",1,"cover",1,"white",NA,5208
"male",1,1,0,"good",1,"feature",1,"white",1,12636
"male",1,1,0,"fair",1,"feature",0,"white",1,6700
"male",1,0,0,"fair",1,"feature",1,"white",0,5382
"male",1,1,0,"fair",1,"feature",1,"white",0,18260
